日付,時分,始値,高値,安値,終値,出来高,,
2018/3/30,9:50,21330,21340,21300,21300,703,,21330
2018/3/30,9:55,21300,21330,21300,21330,458,,21300
2018/3/30,10:00,21330,21360,21330,21360,494,,21330
2018/3/30,10:05,21360,21360,21340,21350,404,,21360
2018/3/30,10:10,21350,21350,21330,21330,322,,21350
2018/3/30,10:15,21340,21340,21330,21340,325,,21330
2018/3/30,10:20,21350,21350,21310,21320,307,,21340
2018/3/30,10:25,21310,21340,21310,21340,193,,21320
2018/3/30,10:30,21350,21370,21350,21360,557,,21340
2018/3/30,10:35,21360,21370,21350,21350,261,,21360
2018/3/30,10:40,21360,21370,21350,21350,336,,21350
2018/3/30,10:45,21360,21380,21360,21370,359,,21350
2018/3/30,10:50,21380,21380,21370,21370,321,,21370
2018/3/30,10:55,21370,21370,21350,21350,189,,21370
2018/3/30,11:00,21350,21350,21340,21340,229,,21350
2018/3/30,11:05,21340,21360,21340,21350,173,,21340
2018/3/30,11:10,21350,21360,21330,21330,254,,21350
2018/3/30,11:15,21330,21360,21330,21340,147,,21330
2018/3/30,11:20,21340,21360,21340,21360,258,,21340
2018/3/30,11:25,21360,21370,21360,21370,110,,21360
2018/3/30,11:30,21360,21370,21360,21370,106,,21370
2018/3/30,12:30,21380,21400,21370,21390,897,,21370
2018/3/30,12:35,21390,21390,21360,21360,526,,21390
2018/3/30,12:40,21360,21380,21360,21370,532,,21360
2018/3/30,12:45,21380,21390,21360,21370,670,,21370
2018/3/30,12:50,21370,21390,21370,21390,261,,21370
2018/3/30,12:55,21390,21400,21370,21380,289,,21390
2018/3/30,13:00,21380,21410,21380,21400,439,,21380
2018/3/30,13:05,21410,21440,21410,21440,686,,21400
2018/3/30,13:10,21430,21510,21430,21480,2793,,21440
2018/3/30,13:15,21490,21500,21450,21450,676,,21480
2018/3/30,13:20,21460,21470,21450,21470,229,,21450
2018/3/30,13:25,21470,21470,21460,21460,371,,21470
2018/3/30,13:30,21460,21460,21460,21460,26,,21460
2018/3/30,13:35,21460,21470,21460,21460,160,,21460
2018/3/30,13:40,21460,21460,21420,21440,540,,21460
2018/3/30,13:45,21430,21440,21380,21390,1231,,21440
2018/3/30,13:50,21390,21420,21390,21410,668,,21390
2018/3/30,13:55,21410,21430,21400,21400,513,,21410
2018/3/30,14:00,21410,21420,21410,21420,301,,21400
2018/3/30,14:05,21420,21420,21410,21420,200,,21420
2018/3/30,14:10,21410,21410,21370,21370,828,,21420
2018/3/30,14:15,21370,21390,21370,21390,177,,21370
2018/3/30,14:20,21390,21390,21380,21380,351,,21390
2018/3/30,14:25,21380,21390,21350,21360,724,,21380
2018/3/30,14:30,21350,21360,21310,21340,1497,,21360
2018/3/30,14:35,21330,21360,21330,21350,537,,21340
2018/3/30,14:40,21350,21430,21350,21430,876,,21350
2018/3/30,14:45,21420,21450,21410,21440,815,,21430
2018/3/30,14:50,21440,21440,21430,21440,467,,21440
2018/3/30,14:55,21430,21450,21420,21450,648,,21440
2018/3/30,15:00,21440,21470,21440,21450,2566,,21450
2018/4/2,9:00,21430,21470,21400,21470,1664,,21450
2018/4/2,9:05,21470,21500,21470,21480,1185,,21470
2018/4/2,9:10,21490,21540,21480,21520,1576,,21480
2018/4/2,9:15,21510,21510,21490,21500,851,,21520
2018/4/2,9:20,21500,21520,21490,21520,861,,21500
2018/4/2,9:25,21520,21540,21480,21490,877,,21520
2018/4/2,9:30,21490,21500,21470,21480,668,,21490
2018/4/2,9:35,21480,21500,21480,21500,820,,21480
2018/4/2,9:40,21490,21520,21490,21510,605,,21500
2018/4/2,9:45,21510,21510,21490,21500,381,,21510
2018/4/2,9:50,21490,21510,21490,21500,377,,21500
2018/4/2,9:55,21510,21530,21490,21500,459,,21500
2018/4/2,10:00,21500,21500,21480,21490,532,,21500
2018/4/2,10:05,21490,21490,21470,21490,500,,21490
2018/4/2,10:10,21490,21510,21490,21510,215,,21490
2018/4/2,10:15,21510,21530,21510,21530,452,,21510
2018/4/2,10:20,21530,21530,21490,21520,876,,21530
2018/4/2,10:25,21520,21530,21520,21530,189,,21520
2018/4/2,10:30,21530,21540,21520,21520,295,,21530
2018/4/2,10:35,21520,21560,21510,21550,677,,21520
2018/4/2,10:40,21560,21570,21550,21550,714,,21550
2018/4/2,10:45,21550,21560,21540,21540,395,,21550
2018/4/2,10:50,21540,21580,21530,21570,518,,21540
2018/4/2,10:55,21570,21570,21560,21560,270,,21570
2018/4/2,11:00,21560,21570,21550,21560,338,,21560
2018/4/2,11:05,21560,21570,21550,21570,260,,21560
2018/4/2,11:10,21570,21570,21550,21560,268,,21570
2018/4/2,11:15,21560,21570,21550,21570,66,,21560
2018/4/2,11:20,21570,21570,21540,21550,385,,21570
2018/4/2,11:25,21540,21560,21540,21550,415,,21550
2018/4/2,11:30,21550,21550,21530,21540,203,,21550
2018/4/2,12:30,21550,21550,21540,21550,451,,21540
2018/4/2,12:35,21550,21560,21540,21560,107,,21550
2018/4/2,12:40,21550,21560,21550,21550,370,,21560
2018/4/2,12:45,21550,21590,21550,21580,1296,,21550
2018/4/2,12:50,21580,21600,21570,21570,775,,21580
2018/4/2,12:55,21580,21580,21570,21570,204,,21570
2018/4/2,13:00,21570,21570,21550,21550,531,,21570
2018/4/2,13:05,21550,21550,21540,21550,349,,21550
2018/4/2,13:10,21550,21550,21520,21520,574,,21550
2018/4/2,13:15,21530,21550,21520,21550,888,,21520
2018/4/2,13:20,21550,21550,21540,21550,205,,21550
2018/4/2,13:25,21540,21550,21540,21540,222,,21550
2018/4/2,13:30,21540,21540,21520,21520,368,,21540
2018/4/2,13:35,21520,21520,21500,21520,826,,21520
2018/4/2,13:40,21510,21520,21490,21510,257,,21520
2018/4/2,13:45,21510,21520,21510,21520,165,,21510
2018/4/2,13:50,21520,21520,21510,21520,208,,21520
2018/4/2,13:55,21520,21520,21490,21510,255,,21520
2018/4/2,14:00,21510,21530,21510,21520,137,,21510
2018/4/2,14:05,21520,21530,21510,21530,131,,21520
2018/4/2,14:10,21530,21550,21530,21550,805,,21530
2018/4/2,14:15,21550,21550,21530,21540,146,,21550
2018/4/2,14:20,21540,21540,21520,21530,555,,21540
2018/4/2,14:25,21530,21540,21530,21530,44,,21530
2018/4/2,14:30,21540,21540,21520,21530,281,,21530
2018/4/2,14:35,21530,21540,21500,21510,469,,21530
2018/4/2,14:40,21500,21510,21470,21490,1079,,21510
2018/4/2,14:45,21490,21490,21460,21460,998,,21490
2018/4/2,14:50,21470,21470,21430,21430,734,,21460
2018/4/2,14:55,21430,21440,21390,21390,1820,,21430
2018/4/2,15:00,21390,21400,21340,21350,2619,,21390
2018/4/3,9:00,21090,21090,21040,21060,2053,,21350
2018/4/3,9:05,21070,21110,21060,21090,1312,,21060
2018/4/3,9:10,21090,21110,21090,21110,612,,21090
2018/4/3,9:15,21110,21110,21070,21070,1459,,21110
2018/4/3,9:20,21070,21080,21050,21060,710,,21070
2018/4/3,9:25,21070,21080,21060,21070,380,,21060
2018/4/3,9:30,21070,21080,21050,21070,289,,21070
2018/4/3,9:35,21080,21110,21070,21110,672,,21070
2018/4/3,9:40,21110,21140,21100,21130,728,,21110
2018/4/3,9:45,21130,21140,21120,21140,350,,21130
2018/4/3,9:50,21130,21140,21130,21140,337,,21140
2018/4/3,9:55,21130,21150,21130,21140,616,,21140
2018/4/3,10:00,21130,21190,21130,21170,1206,,21140
2018/4/3,10:05,21180,21180,21160,21160,610,,21170
2018/4/3,10:10,21160,21180,21150,21150,564,,21160
2018/4/3,10:15,21150,21160,21150,21160,475,,21150
2018/4/3,10:20,21160,21190,21160,21180,426,,21160
2018/4/3,10:25,21180,21180,21150,21150,713,,21180
2018/4/3,10:30,21150,21170,21150,21150,402,,21150
2018/4/3,10:35,21150,21170,21150,21170,445,,21150
2018/4/3,10:40,21170,21220,21170,21210,910,,21170
2018/4/3,10:45,21200,21220,21200,21200,344,,21210
2018/4/3,10:50,21200,21200,21180,21180,350,,21200
2018/4/3,10:55,21180,21190,21170,21170,168,,21180
2018/4/3,11:00,21170,21190,21170,21190,205,,21170
2018/4/3,11:05,21190,21190,21180,21180,420,,21190
2018/4/3,11:10,21170,21190,21170,21190,282,,21180
2018/4/3,11:15,21180,21210,21180,21200,328,,21190
2018/4/3,11:20,21210,21210,21190,21190,293,,21200
2018/4/3,11:25,21200,21200,21190,21190,258,,21190
2018/4/3,11:30,21190,21200,21170,21200,454,,21190
2018/4/3,12:30,21250,21260,21240,21250,539,,21200
2018/4/3,12:35,21250,21280,21240,21240,339,,21250
2018/4/3,12:40,21240,21250,21220,21220,352,,21240
2018/4/3,12:45,21230,21240,21220,21240,338,,21220
2018/4/3,12:50,21240,21240,21220,21220,224,,21240
2018/4/3,12:55,21220,21240,21220,21240,225,,21220
2018/4/3,13:00,21240,21240,21230,21240,122,,21240
2018/4/3,13:05,21240,21260,21240,21250,327,,21240
2018/4/3,13:10,21250,21280,21240,21240,757,,21250
2018/4/3,13:15,21240,21250,21240,21240,727,,21240
2018/4/3,13:20,21240,21240,21230,21240,223,,21240
2018/4/3,13:25,21240,21270,21240,21270,94,,21240
2018/4/3,13:30,21270,21270,21250,21260,227,,21270
2018/4/3,13:35,21250,21250,21250,21250,53,,21260
2018/4/3,13:40,21250,21270,21250,21260,160,,21250
2018/4/3,13:45,21260,21260,21240,21250,188,,21260
2018/4/3,13:50,21250,21290,21250,21290,637,,21250
2018/4/3,13:55,21280,21290,21280,21280,128,,21290
2018/4/3,14:00,21280,21310,21270,21280,735,,21280
2018/4/3,14:05,21270,21270,21260,21260,311,,21280
2018/4/3,14:10,21260,21270,21260,21260,269,,21260
2018/4/3,14:15,21270,21280,21260,21260,374,,21260
2018/4/3,14:20,21260,21260,21230,21240,899,,21260
2018/4/3,14:25,21240,21250,21210,21220,646,,21240
2018/4/3,14:30,21220,21230,21180,21190,1226,,21220
2018/4/3,14:35,21190,21210,21190,21200,346,,21190
2018/4/3,14:40,21210,21250,21210,21250,1072,,21200
2018/4/3,14:45,21260,21330,21250,21290,1874,,21250
2018/4/3,14:50,21290,21310,21270,21290,1214,,21290
2018/4/3,14:55,21300,21320,21270,21270,1472,,21290
2018/4/3,15:00,21270,21290,21270,21280,1917,,21270
2018/4/4,9:00,21420,21430,21350,21380,1762,,21280
2018/4/4,9:05,21380,21400,21340,21350,1108,,21380
2018/4/4,9:10,21350,21360,21340,21360,1079,,21350
2018/4/4,9:15,21350,21360,21340,21350,898,,21360
2018/4/4,9:20,21350,21370,21330,21340,903,,21350
2018/4/4,9:25,21330,21350,21310,21330,863,,21340
2018/4/4,9:30,21320,21330,21300,21330,923,,21330
2018/4/4,9:35,21340,21360,21330,21350,453,,21330
2018/4/4,9:40,21350,21360,21330,21330,417,,21350
2018/4/4,9:45,21330,21350,21320,21340,819,,21330
2018/4/4,9:50,21350,21360,21340,21350,775,,21340
2018/4/4,9:55,21350,21370,21340,21360,551,,21350
2018/4/4,10:00,21360,21370,21340,21350,234,,21360
2018/4/4,10:05,21350,21350,21290,21310,945,,21350
2018/4/4,10:10,21310,21320,21290,21320,556,,21310
2018/4/4,10:15,21320,21350,21320,21350,713,,21320
2018/4/4,10:20,21350,21350,21330,21330,212,,21350
2018/4/4,10:25,21330,21360,21330,21350,534,,21330
2018/4/4,10:30,21350,21370,21350,21360,449,,21350
2018/4/4,10:35,21350,21350,21320,21320,267,,21360
2018/4/4,10:40,21320,21320,21250,21260,1225,,21320
2018/4/4,10:45,21260,21270,21240,21250,1704,,21260
2018/4/4,10:50,21260,21280,21250,21270,518,,21250
2018/4/4,10:55,21270,21280,21250,21260,370,,21270
2018/4/4,11:00,21260,21280,21240,21270,496,,21260
2018/4/4,11:05,21270,21280,21250,21250,405,,21270
2018/4/4,11:10,21260,21270,21250,21260,257,,21250
2018/4/4,11:15,21260,21270,21260,21260,144,,21260
2018/4/4,11:20,21260,21280,21250,21280,343,,21260
2018/4/4,11:25,21270,21270,21250,21260,250,,21280
2018/4/4,11:30,21270,21290,21260,21290,480,,21260
2018/4/4,12:30,21270,21280,21250,21250,770,,21290
2018/4/4,12:35,21250,21250,21220,21240,998,,21250
2018/4/4,12:40,21240,21260,21240,21250,560,,21240
2018/4/4,12:45,21260,21280,21240,21240,445,,21250
2018/4/4,12:50,21250,21260,21240,21250,181,,21240
2018/4/4,12:55,21260,21290,21230,21290,1246,,21250
2018/4/4,13:00,21290,21290,21280,21280,167,,21290
2018/4/4,13:05,21290,21290,21270,21290,379,,21280
2018/4/4,13:10,21280,21280,21270,21270,249,,21290
2018/4/4,13:15,21270,21280,21270,21280,177,,21270
2018/4/4,13:20,21280,21280,21270,21270,66,,21280
2018/4/4,13:25,21270,21290,21270,21290,133,,21270
2018/4/4,13:30,21280,21300,21280,21300,669,,21290
2018/4/4,13:35,21300,21330,21300,21310,493,,21300
2018/4/4,13:40,21300,21320,21290,21320,205,,21310
2018/4/4,13:45,21310,21310,21300,21300,284,,21320
2018/4/4,13:50,21290,21300,21290,21300,251,,21300
2018/4/4,13:55,21290,21340,21290,21330,480,,21300
2018/4/4,14:00,21330,21340,21320,21330,342,,21330
2018/4/4,14:05,21330,21330,21320,21320,277,,21330
2018/4/4,14:10,21320,21370,21310,21370,700,,21320
2018/4/4,14:15,21370,21400,21360,21360,1134,,21370
2018/4/4,14:20,21360,21360,21350,21360,388,,21360
2018/4/4,14:25,21360,21360,21340,21350,243,,21360
2018/4/4,14:30,21360,21360,21310,21310,736,,21350
2018/4/4,14:35,21320,21330,21310,21320,321,,21310
2018/4/4,14:40,21310,21340,21310,21340,453,,21320
2018/4/4,14:45,21330,21340,21300,21310,582,,21340
2018/4/4,14:50,21310,21340,21300,21320,747,,21310
2018/4/4,14:55,21320,21350,21310,21320,792,,21320
2018/4/4,15:00,21320,21340,21300,21330,2060,,21320
2018/4/5,9:00,21540,21580,21530,21550,2122,,21330
2018/4/5,9:05,21540,21560,21520,21540,1781,,21550
2018/4/5,9:10,21550,21580,21540,21570,934,,21540
2018/4/5,9:15,21580,21580,21530,21540,794,,21570
2018/4/5,9:20,21530,21540,21490,21500,1185,,21540
2018/4/5,9:25,21500,21510,21500,21500,158,,21500
2018/4/5,9:30,21500,21540,21490,21530,1469,,21500
2018/4/5,9:35,21530,21550,21530,21530,569,,21530
2018/4/5,9:40,21530,21540,21510,21510,619,,21530
2018/4/5,9:45,21510,21520,21510,21510,565,,21510
2018/4/5,9:50,21510,21510,21470,21490,876,,21510
2018/4/5,9:55,21490,21500,21470,21500,406,,21490
2018/4/5,10:00,21500,21510,21470,21470,744,,21500
2018/4/5,10:05,21470,21480,21460,21470,564,,21470
2018/4/5,10:10,21470,21490,21450,21490,1099,,21470
2018/4/5,10:15,21480,21510,21480,21510,232,,21490
2018/4/5,10:20,21500,21510,21490,21510,603,,21510
2018/4/5,10:25,21510,21520,21510,21510,191,,21510
2018/4/5,10:30,21510,21530,21490,21530,787,,21510
2018/4/5,10:35,21530,21530,21520,21520,282,,21530
2018/4/5,10:40,21520,21530,21520,21530,284,,21520
2018/4/5,10:45,21530,21570,21520,21560,919,,21530
2018/4/5,10:50,21560,21640,21560,21600,3100,,21560
2018/4/5,10:55,21600,21650,21600,21650,1077,,21600
2018/4/5,11:00,21640,21650,21630,21650,638,,21650
2018/4/5,11:05,21650,21690,21640,21670,1351,,21650
2018/4/5,11:10,21670,21680,21660,21670,599,,21670
2018/4/5,11:15,21670,21670,21650,21660,624,,21670
2018/4/5,11:20,21660,21670,21650,21670,353,,21660
2018/4/5,11:25,21660,21670,21660,21660,397,,21670
2018/4/5,11:30,21670,21690,21670,21680,615,,21660
2018/4/5,12:30,21680,21700,21680,21680,700,,21680
2018/4/5,12:35,21690,21700,21680,21690,889,,21680
2018/4/5,12:40,21680,21690,21670,21690,221,,21690
2018/4/5,12:45,21700,21700,21670,21670,589,,21690
2018/4/5,12:50,21670,21690,21650,21680,584,,21670
2018/4/5,12:55,21680,21700,21680,21690,438,,21680
2018/4/5,13:00,21690,21710,21690,21710,430,,21690
2018/4/5,13:05,21710,21720,21670,21700,1090,,21710
2018/4/5,13:10,21700,21700,21680,21700,326,,21700
2018/4/5,13:15,21690,21730,21690,21710,699,,21700
2018/4/5,13:20,21710,21740,21710,21730,588,,21710
2018/4/5,13:25,21730,21740,21720,21720,633,,21730
2018/4/5,13:30,21720,21730,21710,21720,693,,21720
2018/4/5,13:35,21710,21710,21700,21710,172,,21720
2018/4/5,13:40,21710,21710,21700,21710,283,,21710
2018/4/5,13:45,21710,21720,21680,21690,232,,21710
2018/4/5,13:50,21690,21700,21680,21690,358,,21690
2018/4/5,13:55,21690,21700,21690,21700,174,,21690
2018/4/5,14:00,21690,21710,21670,21680,260,,21700
2018/4/5,14:05,21680,21700,21680,21700,410,,21680
2018/4/5,14:10,21690,21700,21680,21680,137,,21700
2018/4/5,14:15,21680,21700,21680,21690,195,,21680
2018/4/5,14:20,21700,21700,21690,21690,348,,21690
2018/4/5,14:25,21690,21710,21690,21710,276,,21690
2018/4/5,14:30,21710,21720,21710,21720,522,,21710
2018/4/5,14:35,21720,21720,21670,21670,879,,21720
2018/4/5,14:40,21670,21670,21630,21640,1171,,21670
2018/4/5,14:45,21640,21670,21640,21670,825,,21640
2018/4/5,14:50,21670,21680,21660,21680,466,,21670
2018/4/5,14:55,21680,21690,21640,21650,1196,,21680
2018/4/5,15:00,21650,21660,21610,21620,2726,,21650
2018/4/6,9:00,21620,21720,21620,21710,2187,,21620
2018/4/6,9:05,21720,21720,21660,21680,1811,,21710
2018/4/6,9:10,21680,21720,21670,21700,1321,,21680
2018/4/6,9:15,21700,21700,21660,21660,1321,,21700
2018/4/6,9:20,21670,21670,21630,21660,948,,21660
2018/4/6,9:25,21660,21670,21650,21660,470,,21660
2018/4/6,9:30,21660,21660,21630,21650,543,,21660
2018/4/6,9:35,21650,21680,21650,21670,463,,21650
2018/4/6,9:40,21670,21680,21660,21670,287,,21670
2018/4/6,9:45,21680,21690,21650,21650,838,,21670
2018/4/6,9:50,21640,21650,21630,21650,993,,21650
2018/4/6,9:55,21640,21660,21640,21640,429,,21650
2018/4/6,10:00,21650,21660,21590,21600,1475,,21640
2018/4/6,10:05,21600,21620,21570,21570,1440,,21600
2018/4/6,10:10,21570,21590,21550,21580,1300,,21570
2018/4/6,10:15,21580,21590,21540,21560,1548,,21580
2018/4/6,10:20,21550,21590,21550,21580,751,,21560
2018/4/6,10:25,21590,21630,21590,21620,1372,,21580
2018/4/6,10:30,21620,21640,21620,21620,1093,,21620
2018/4/6,10:35,21620,21620,21600,21600,734,,21620
2018/4/6,10:40,21590,21630,21590,21600,606,,21600
2018/4/6,10:45,21600,21620,21600,21600,490,,21600
2018/4/6,10:50,21600,21630,21590,21630,869,,21600
2018/4/6,10:55,21630,21650,21630,21630,584,,21630
2018/4/6,11:00,21630,21630,21620,21630,396,,21630
2018/4/6,11:05,21620,21640,21620,21640,443,,21630
2018/4/6,11:10,21640,21640,21630,21640,281,,21640
2018/4/6,11:15,21630,21670,21620,21670,695,,21640
2018/4/6,11:20,21670,21700,21670,21670,773,,21670
2018/4/6,11:25,21670,21680,21660,21660,398,,21670
2018/4/6,11:30,21670,21670,21660,21660,241,,21660
2018/4/6,12:30,21670,21670,21660,21660,443,,21660
2018/4/6,12:35,21660,21670,21650,21660,310,,21660
2018/4/6,12:40,21660,21660,21640,21650,421,,21660
2018/4/6,12:45,21660,21660,21640,21640,299,,21650
2018/4/6,12:50,21640,21640,21620,21620,415,,21640
2018/4/6,12:55,21620,21630,21620,21620,213,,21620
2018/4/6,13:00,21630,21640,21620,21640,271,,21620
2018/4/6,13:05,21640,21650,21630,21650,427,,21640
2018/4/6,13:10,21650,21660,21640,21640,173,,21650
2018/4/6,13:15,21640,21650,21640,21640,270,,21640
2018/4/6,13:20,21640,21680,21640,21670,395,,21640
2018/4/6,13:25,21670,21690,21660,21690,491,,21670
2018/4/6,13:30,21680,21730,21680,21720,613,,21690
2018/4/6,13:35,21730,21750,21710,21710,968,,21720
2018/4/6,13:40,21710,21720,21700,21700,283,,21710
2018/4/6,13:45,21700,21710,21680,21680,674,,21700
2018/4/6,13:50,21680,21680,21640,21660,1297,,21680
2018/4/6,13:55,21650,21660,21650,21650,400,,21660
2018/4/6,14:00,21650,21670,21590,21600,784,,21650
2018/4/6,14:05,21600,21620,21600,21600,514,,21600
2018/4/6,14:10,21600,21630,21600,21610,442,,21600
2018/4/6,14:15,21610,21650,21600,21620,848,,21610
2018/4/6,14:20,21620,21680,21610,21640,2317,,21620
2018/4/6,14:25,21640,21640,21630,21640,532,,21640
2018/4/6,14:30,21630,21630,21610,21610,346,,21640
2018/4/6,14:35,21620,21620,21590,21620,548,,21610
2018/4/6,14:40,21620,21620,21600,21610,312,,21620
2018/4/6,14:45,21610,21640,21600,21630,895,,21610
2018/4/6,14:50,21630,21640,21600,21610,708,,21630
2018/4/6,14:55,21600,21610,21570,21570,1875,,21610
2018/4/6,15:00,21570,21600,21560,21600,1837,,21570
2018/4/9,9:00,21530,21570,21520,21560,1470,,21600
2018/4/9,9:05,21560,21560,21540,21550,1080,,21560
2018/4/9,9:10,21550,21550,21540,21550,950,,21550
2018/4/9,9:15,21550,21600,21550,21570,1035,,21550
2018/4/9,9:20,21570,21580,21560,21560,562,,21570
2018/4/9,9:25,21570,21570,21550,21550,496,,21560
2018/4/9,9:30,21550,21570,21550,21550,673,,21550
2018/4/9,9:35,21550,21550,21510,21520,607,,21550
2018/4/9,9:40,21520,21550,21520,21540,445,,21520
2018/4/9,9:45,21540,21570,21540,21570,618,,21540
2018/4/9,9:50,21570,21620,21560,21580,1150,,21570
2018/4/9,9:55,21580,21590,21580,21590,611,,21580
2018/4/9,10:00,21590,21590,21570,21570,513,,21590
2018/4/9,10:05,21570,21580,21570,21570,271,,21570
2018/4/9,10:10,21570,21580,21570,21570,158,,21570
2018/4/9,10:15,21580,21600,21580,21590,385,,21570
2018/4/9,10:20,21590,21600,21590,21600,387,,21590
2018/4/9,10:25,21600,21600,21570,21580,448,,21600
2018/4/9,10:30,21580,21580,21560,21570,564,,21580
2018/4/9,10:35,21570,21570,21560,21570,183,,21570
2018/4/9,10:40,21570,21570,21540,21550,729,,21570
2018/4/9,10:45,21550,21570,21550,21570,443,,21550
2018/4/9,10:50,21570,21580,21560,21580,308,,21570
2018/4/9,10:55,21570,21580,21570,21580,377,,21580
2018/4/9,11:00,21570,21590,21570,21580,258,,21580
2018/4/9,11:05,21580,21590,21570,21580,206,,21580
2018/4/9,11:10,21580,21600,21570,21590,210,,21580
2018/4/9,11:15,21590,21590,21580,21590,233,,21590
2018/4/9,11:20,21590,21590,21580,21580,137,,21590
2018/4/9,11:25,21590,21590,21580,21580,331,,21580
2018/4/9,11:30,21580,21590,21580,21590,10,,21580
2018/4/9,12:30,21650,21710,21650,21700,1538,,21590
2018/4/9,12:35,21700,21710,21690,21690,1210,,21700
